Id, Name, Latitude, Longitude, City_id, Address, Category_id, Subcategory_id, Created_at, Updated_at
195,DGB대구은행파크,128.58728,35.882034,27,대구 북구 고성로 191-0,1003,10012,2023-06-20 01:02:39,2023-06-20 01:04:52
196,대구스타디움보조경기장,128.69016,35.829937,27,대구 수성구 유니버시아드로 180-0,1003,10012,2023-06-20 01:02:39,2023-06-20 01:04:53
197,대구시민종합스포츠타운사회인야구장,128.58728,35.882034,27,대구 북구 고성로 191-0,1003,10012,2023-06-20 01:02:39,2023-06-20 01:04:53
198,박주영축구장,128.69284,35.859924,27,대구 동구 금호강변로 278-0,1003,10012,2023-06-20 01:02:39,2023-06-20 01:04:54
199,두류야구장,128.5604,35.85263,27,대구 달서구 공원순환로 7-0,1003,10012,2023-06-20 01:02:39,2023-06-20 01:04:54
200,희성전자야구장,128.47983,35.845455,27,대구 달서구 성서공단북로 61-0,1003,10012,2023-06-20 01:02:39,2023-06-20 01:04:55
201,효진파크,128.50314,35.743015,27,대구 달성군 원전길 150-0,1003,10012,2023-06-20 01:02:39,2023-06-20 01:04:56
202,달성강변야구장,128.39133,35.75429,27,대구 달성군 논공읍 위천리 565,1003,10012,2023-06-20 01:02:39,2023-06-20 01:04:56
203,샘프리그야구장,128.41814,35.904602,27,대구 달성군 하빈면 묘리 864-9,1003,10012,2023-06-20 01:02:39,2023-06-20 01:04:56
204,방천리야구장,128.51213,35.89155,27,대구 달성군 다사읍 방천리 16-1,1003,10012,2023-06-20 01:02:39,2023-06-20 01:04:57
205,방천구장,128.50803,35.89,27,대구 달성군 다사읍 방천리 21-1,1003,10012,2023-06-20 01:02:39,2023-06-20 01:04:57
206,세천리틀야구장,128.46205,35.873886,27,대구 달성군 다사읍 세천리 553,1003,10012,2023-06-20 01:02:39,2023-06-20 01:04:58
207,검단강변야구장,128.62384,35.926247,27,대구 북구 검단동 135,1003,10012,2023-06-20 01:02:39,2023-06-20 01:04:59
208,논공축구장,128.45544,35.722805,27,대구 달성군 논공로 240-0,1003,10012,2023-06-20 01:02:39,2023-06-20 01:04:59
209,세천강변야구장,128.4631,35.88079,27,대구 달성군 다사읍 세천리 334,1003,10012,2023-06-20 01:02:39,2023-06-20 01:05:00
210,첼시풋살클럽,128.662,35.877388,27,대구 동구 호반길 85-0,1003,10012,2023-06-20 01:02:39,2023-06-20 01:05:00
211,옻골동산운동장,128.57716,35.94337,27,대구광역시 북구 구암동 산3-1,1003,10012,2023-06-20 01:02:39,2023-06-20 01:05:01
212,달성풋살클럽,128.45668,35.788204,27,대구 달성군 비슬로431길 19-0,1003,10012,2023-06-20 01:02:39,2023-06-20 01:05:01
213,알파시티축구장,128.69029,35.834892,27,대구 수성구 알파시티1로 83-0,1003,10012,2023-06-20 01:02:39,2023-06-20 01:05:02
214,월배체육공원축구장,128.5365,35.8016,27,대구 달서구 갈밭남로 76 월배국민체육센터,1003,10012,2023-06-20 01:02:40,2023-06-20 01:05:03
215,동촌유원지,128.65463,35.878223,27,대구 동구 효동로2길 72-0,1003,10013,2023-06-20 01:02:40,2023-06-20 01:05:03
216,화원유원지,128.48216,35.813244,27,대구 달성군 사문진로1길 40-14,1003,10013,2023-06-20 01:02:40,2023-06-20 01:05:04
217,수성유원지,128.61821,35.829308,27,대구 수성구 두산동 512,1003,10013,2023-06-20 01:02:40,2023-06-20 01:05:04
218,동촌유원지오리배선착장,128.65265,35.881348,27,대구 동구 효목동 1014-1,1003,10013,2023-06-20 01:02:40,2023-06-20 01:25:53
219,강정유원지,128.46527,35.843826,27,대구 달성군 다사읍 강정길 22,1003,10013,2023-06-20 01:02:40,2023-06-20 01:05:05
220,EXCO서관,128.6131,35.90717,27,대구 북구 엑스코로 10-0,1003,10014,2023-06-20 01:02:40,2023-06-20 01:05:06
221,대구미술관,128.67418,35.827137,27,대구 수성구 미술관로 40-0,1003,10014,2023-06-20 01:02:40,2023-06-20 01:05:08
222,국립대구과학관,128.46521,35.686123,27,대구 달성군 테크노대로6길 20-0,1003,10014,2023-06-20 01:02:40,2023-06-20 01:05:08
223,디아크,128.46495,35.841248,27,대구 달성군 강정본길 57-0,1003,10014,2023-06-20 01:02:41,2023-06-20 01:05:09
224,EXCO동관,128.6146,35.908047,27,대구 북구 유통단지로 110-0,1003,10014,2023-06-20 01:02:41,2023-06-20 01:05:10
225,국립대구박물관,128.63791,35.845894,27,대구 수성구 청호로 321-0,1003,10014,2023-06-20 01:02:41,2023-06-20 01:05:10
226,대구섬유박물관,128.64021,35.919018,27,대구 동구 팔공로 227-0,1003,10014,2023-06-20 01:02:41,2023-06-20 01:05:11
227,달성습지생태학습관,128.48706,35.816685,27,대구 달성군 구라1길 88-0,1003,10014,2023-06-20 01:02:41,2023-06-20 01:05:12
228,대구교육박물관,128.61183,35.89735,27,대구 북구 대동로1길 40-0,1003,10014,2023-06-20 01:02:41,2023-06-20 01:05:12
229,EXCO신관,128.6131,35.90717,27,대구 북구 엑스코로 10-0,1003,10014,2023-06-20 01:02:41,2023-06-20 01:05:13
230,대구예술발전소,128.58452,35.875523,27,대구 중구 달성로22길 31-12,1003,10014,2023-06-20 01:02:41,2023-06-20 01:05:14
231,신전뮤지엄,128.54005,35.93478,27,대구 북구 관음로 43-0,1003,10014,2023-06-20 01:02:41,2023-06-20 01:05:14
232,국립대구기상과학관,128.65082,35.879158,27,대구 동구 효동로2길 10-0,1003,10014,2023-06-20 01:02:41,2023-06-20 01:05:15
233,대구방짜유기박물관,128.70122,35.965584,27,대구 동구 도장길 29-0,1003,10014,2023-06-20 01:02:41,2023-06-20 01:05:16
234,동제미술전시관,128.59341,35.78946,27,대구 달성군 헐티로10길 18-0,1003,10014,2023-06-20 01:02:41,2023-06-20 01:05:16
235,2.28민주운동기념회관,128.59036,35.858376,27,대구 중구 2·28길 9-0,1003,10014,2023-06-20 01:02:41,2023-06-20 01:05:18
236,수창청춘맨숀,128.58336,35.875813,27,대구 중구 달성로26길 32-0,1003,10014,2023-06-20 01:02:41,2023-06-20 01:05:18
237,대구근대역사관,128.59116,35.871773,27,대구 중구 경상감영길 67-0,1003,10014,2023-06-20 01:02:41,2023-06-20 01:05:19
238,약령시한의약박물관,128.5899,35.86852,27,대구 중구 달구벌대로415길 49-0,1003,10014,2023-06-20 01:02:41,2023-06-20 01:05:20
239,송해기념관,128.48885,35.771584,27,대구 달성군 옥포로56길 5-0,1003,10014,2023-06-20 01:02:41,2023-06-20 01:05:20
240,국립대구과학관꿈나무과학관,128.46521,35.686123,27,대구 달성군 테크노대로6길 20-0,1003,10014,2023-06-20 01:02:41,2023-06-20 01:05:21
241,천주교관덕정순교기념관,128.59105,35.86513,27,대구 중구 관덕정길 11-0,1003,10014,2023-06-20 01:02:41,2023-06-20 01:05:21
242,낙동강승전기념관,128.58548,35.822483,27,대구 남구 앞산순환로 574-116,1003,10014,2023-06-20 01:02:42,2023-06-20 01:05:22
243,화성파크드림갤러리,128.58353,35.88878,27,대구 북구 원대로 130-0,1003,10014,2023-06-20 01:02:42,2023-06-20 01:05:22
244,대구아트파크,128.6003,35.854874,27,대구 남구 이천로32길 36-0,1003,10014,2023-06-20 01:02:42,2023-06-20 01:05:23
245,영도다움전시관,128.60231,35.865223,27,대구 중구 공평로4길 39-0,1003,10014,2023-06-20 01:02:42,2023-06-20 01:05:24
246,대구어린이천문대,128.67955,35.833878,27,대구 수성구 알파시티1로31길 37-0,1003,10014,2023-06-20 01:02:42,2023-06-20 01:05:24
247,대구스포츠기념관,128.69016,35.829937,27,대구 수성구 유니버시아드로 180-0,1003,10014,2023-06-20 01:02:42,2023-06-20 01:05:25
248,덕호아트갤러리,128.61856,35.854733,27,대구 수성구 명덕로 443-3,1003,10014,2023-06-20 01:02:42,2023-06-20 01:05:25
249,이월드,128.56482,35.854855,27,대구 달서구 두류공원로 200-0,1003,10015,2023-06-20 01:02:42,2023-06-20 01:05:26
250,리조트스파밸리네이처파크,128.63531,35.788116,27,대구 달성군 가창로 891-0,1003,10015,2023-06-20 01:02:42,2023-06-20 01:05:27
251,스파크랜드,128.59874,35.86871,27,대구 중구 동성로6길 61-0,1003,10015,2023-06-20 01:02:42,2023-06-20 01:05:28
252,대구아쿠아리움,128.62917,35.877705,27,대구 동구 동부로 149-0,1003,10015,2023-06-20 01:02:42,2023-06-20 01:05:28
253,아르떼수성랜드,128.61337,35.82857,27,대구 수성구 무학로 42-0,1003,10015,2023-06-20 01:02:42,2023-06-20 01:05:29
254,대구시민안전테마파크,128.69199,35.989204,27,대구 동구 팔공산로 1155-0,1003,10015,2023-06-20 01:02:42,2023-06-20 01:05:29
255,아이니테마파크,128.68733,35.83166,27,대구 수성구 유니버시아드로 140-0,1003,10015,2023-06-20 01:02:42,2023-06-20 01:05:29
256,스파밸리,128.63531,35.788116,27,대구 달성군 가창로 891-0,1003,10015,2023-06-20 01:02:42,2023-06-20 01:05:30
257,히어로플레이파크대구점,128.68733,35.83166,27,대구 수성구 유니버시아드로 140-0,1003,10015,2023-06-20 01:02:42,2023-06-20 01:05:30
258,잭슨나인스대구점,128.46289,35.693058,27,대구 달성군 테크노상업로 120-0,1003,10015,2023-06-20 01:02:42,2023-06-20 01:05:31
259,펀더랜드,128.61841,35.82414,27,대구 수성구 용학로 106-7,1003,10015,2023-06-20 01:02:42,2023-06-20 01:05:31
260,엘리몽,128.52565,35.824978,27,대구 달서구 조암로 38-0,1003,10015,2023-06-20 01:02:42,2023-06-20 01:05:32
261,와글아이대구반달스퀘어점,128.5928,35.8663,27,대구 중구 달구벌대로 2095-0,1003,10015,2023-06-20 01:02:42,2023-06-20 01:05:32
262,체리토마토,128.61475,35.839146,27,대구 수성구 수성로32길 49-15,1003,10015,2023-06-20 01:02:43,2023-06-20 01:05:32
263,땅땅랜드치킨체험테마파크,128.64166,35.917538,27,대구 동구 팔공로 220-2,1003,10015,2023-06-20 01:02:43,2023-06-20 01:05:33
264,헬로방방월성점,128.5241,35.819904,27,대구 달서구 조암남로 85-0,1003,10015,2023-06-20 01:02:43,2023-06-20 01:05:33
265,타요키즈카페월성점,128.52797,35.825024,27,대구 달서구 조암로 17-0,1003,10015,2023-06-20 01:02:43,2023-06-20 01:05:34
266,슈슈봉봉월성점,128.52509,35.824707,27,대구 달서구 조암로 42-0,1003,10015,2023-06-20 01:02:43,2023-06-20 01:05:34
267,대구엑스코상상체험키즈월드,128.6131,35.90717,27,대구 북구 엑스코로 10-0,1003,10015,2023-06-20 01:02:43,2023-06-20 01:05:35
268,바운스트램폴린파크대구신세계백화점파미에타운점,128.6332,35.879677,27,대구 동구 효신로 88-0,1003,10015,2023-06-20 01:02:43,2023-06-20 01:05:35
269,아이터치키즈카페,128.56038,35.943474,27,대구 북구 동천로 135-5,1003,10015,2023-06-20 01:02:43,2023-06-20 01:05:36
270,리틀비틀죽전점,128.5339,35.850147,27,대구 달서구 달구벌대로 1525-0,1003,10015,2023-06-20 01:02:43,2023-06-20 01:05:36
271,수성패밀리파크물놀이장,128.6731,35.87039,27,대구 수성구 팔현길 88-46,1003,10015,2023-06-20 01:02:43,2023-06-20 01:05:37
272,아이랑소금놀이키즈카페,128.58585,35.889034,27,대구 북구 침산남로 92-0,1003,10015,2023-06-20 01:02:43,2023-06-20 01:05:37
273,우유담따,128.558,35.936844,27,대구 북구 대천로 80-0,1003,10015,2023-06-20 01:02:43,2023-06-20 01:05:38
274,금호강하중도물놀이장,128.55986,35.900753,27,대구 북구 노곡동 665,1003,10015,2023-06-20 01:02:43,2023-06-20 01:05:38
275,슈슈봉봉디노,128.60329,35.83011,27,대구 남구 용두2길 42-0,1003,10015,2023-06-20 01:02:43,2023-06-20 01:05:39
276,리틀비틀칠곡점,128.55789,35.94374,27,대구 북구 팔거천동로 221-0,1003,10015,2023-06-20 01:02:43,2023-06-20 01:05:39
277,타요키즈카페현대시티아울렛대구점,128.62657,35.870754,27,대구 동구 동대구로 454-0,1003,10015,2023-06-20 01:02:43,2023-06-20 01:05:42
278,안녕자두야디지털키즈카페,128.51657,35.818127,27,대구 달서구 조암남로32길 20-4,1003,10015,2023-06-20 01:02:43,2023-06-20 01:05:42
279,플라플라키즈카페,128.45914,35.693264,27,대구 달성군 테크노상업로 84-0,1003,10015,2023-06-20 01:02:43,2023-06-20 01:05:43
280,이현공원물놀이장,128.54445,35.87327,27,대구광역시 서구 이현동 산119,1003,10015,2023-06-20 01:02:43,2023-06-20 01:05:43
281,북성로기계공구상가,128.58781,35.87396,27,대구 중구 서성로 82-0,1004,10016,2023-06-20 01:02:44,2023-06-20 01:05:44
282,원대가구명물거리,128.57416,35.884354,27,대구광역시 서구 원대동3가 1611-3,1004,10016,2023-06-20 01:02:44,2023-06-20 01:27:17
283,코스트코홀세일대구점,128.61816,35.90632,27,대구 북구 검단로 97-0,1004,10017,2023-06-20 01:02:44,2023-06-20 01:05:46
284,코스트코홀세일대구혁신도시점,128.73071,35.876965,27,대구 동구 첨단로 10-0,1004,10017,2023-06-20 01:02:44,2023-06-20 01:05:47
285,이마트트레이더스비산점,128.55603,35.889877,27,대구 서구 팔달로 54-0,1004,10017,2023-06-20 01:02:44,2023-06-20 01:05:48
286,이마트칠성점,128.58978,35.885227,27,대구 북구 침산로 93-0,1004,10017,2023-06-20 01:02:44,2023-06-20 01:05:48
287,이마트월배점,128.52365,35.81719,27,대구 달서구 진천로 92-0,1004,10017,2023-06-20 01:02:44,2023-06-20 01:05:48
288,이마트만촌점,128.63725,35.871197,27,대구 수성구 동원로 136-0,1004,10017,2023-06-20 01:02:44,2023-06-20 01:05:49
289,홈플러스성서점,128.5274,35.849453,27,대구 달서구 달구벌대로 1467-0,1004,10017,2023-06-20 01:02:44,2023-06-20 01:05:49
290,홈플러스칠곡점,128.55586,35.944904,27,대구 북구 동암로12길 8-0,1004,10017,2023-06-20 01:02:44,2023-06-20 01:05:50
291,이마트성서점,128.51018,35.853313,27,대구 달서구 이곡동로 24-0,1004,10017,2023-06-20 01:02:44,2023-06-20 01:05:50
292,이마트반야월점,128.72742,35.870773,27,대구 동구 안심로 389-2,1004,10017,2023-06-20 01:02:44,2023-06-20 01:05:51
293,롯데마트대구율하점,128.69333,35.868397,27,대구 동구 안심로 80-0,1004,10017,2023-06-20 01:02:44,2023-06-20 01:05:51
294,홈플러스대구수성점,128.62308,35.838722,27,대구 수성구 동대구로 95-0,1004,10017,2023-06-20 01:02:44,2023-06-20 01:05:52
295,홈플러스내당점,128.5637,35.86051,27,대구 서구 달구벌대로 1821-0,1004,10017,2023-06-20 01:02:44,2023-06-20 01:05:52
296,홈플러스상인점,128.53333,35.81839,27,대구 달서구 월배로 183-0,1004,10017,2023-06-20 01:02:44,2023-06-20 01:05:52
297,홈플러스동촌점,128.6557,35.88611,27,대구 동구 동촌로 127-0,1004,10017,2023-06-20 01:02:44,2023-06-20 01:05:53
298,홈플러스남대구점,128.56995,35.838657,27,대구 남구 대명로 116-0,1004,10017,2023-06-20 01:02:44,2023-06-20 01:05:53
299,하나로마트달성점,128.48718,35.79929,27,대구 달성군 성천로 9-0,1004,10017,2023-06-20 01:02:44,2023-06-20 01:05:54
300,하나로마트성서점,128.52989,35.85087,27,대구 달서구 용산로 147-0,1004,10017,2023-06-20 01:02:44,2023-06-20 01:05:54
301,이마트감삼점,128.53636,35.84551,27,대구 달서구 와룡로 143-0,1004,10017,2023-06-20 01:02:44,2023-06-20 01:05:55
302,장보고식자재마트감삼점,128.53645,35.846703,27,대구 달서구 와룡로 157-0,1004,10017,2023-06-20 01:02:45,2023-06-20 01:05:55
303,대백마트성서점,128.48523,35.84931,27,대구 달서구 호산동로 155-0,1004,10017,2023-06-20 01:02:45,2023-06-20 01:05:55
304,대상베스트코대명점,128.56235,35.839092,27,대구 남구 대명로 43-0,1004,10017,2023-06-20 01:02:45,2023-06-20 01:05:56
305,나이스할인마트,128.61774,35.81237,27,대구 수성구 파동로 96-0,1004,10017,2023-06-20 01:02:45,2023-06-20 01:05:56
306,이푸드칠곡점,128.55547,35.948112,27,대구 북구 칠곡중앙대로126길 41-0,1004,10017,2023-06-20 01:02:45,2023-06-20 01:05:57
307,신세계백화점대구점,128.62917,35.877705,27,대구 동구 동부로 149-0,1004,10018,2023-06-20 01:02:45,2023-06-20 01:05:57
308,더현대대구,128.59062,35.86672,27,대구 중구 달구벌대로 2077-0,1004,10018,2023-06-20 01:02:45,2023-06-20 01:05:58
309,롯데백화점대구점,128.59615,35.875862,27,대구 북구 태평로 161-0,1004,10018,2023-06-20 01:02:45,2023-06-20 01:05:58
310,현대백화점대구점,128.59062,35.86672,27,대구 중구 달구벌대로 2077-0,1004,10018,2023-06-20 01:02:45,2023-06-20 01:05:59
311,롯데백화점상인점,128.53886,35.818813,27,대구 달서구 월배로 232-0,1004,10018,2023-06-20 01:02:45,2023-06-20 01:05:59
312,대구신세계백화점파미에타운,128.6332,35.879677,27,대구 동구 효신로 88-0,1004,10018,2023-06-20 01:02:45,2023-06-20 01:05:59
313,동아백화점수성점,128.64041,35.82108,27,대구 수성구 지범로 191-0,1004,10018,2023-06-20 01:02:45,2023-06-20 01:06:00
314,대구백화점대백프라자프라자점,128.60634,35.855793,27,대구 중구 명덕로 333-0,1004,10018,2023-06-20 01:02:45,2023-06-20 01:06:00
315,현대백화점 유플렉스대구점,128.59062,35.86672,27,대구 중구 달구벌대로 2077-0,1004,10018,2023-06-20 01:02:45,2023-06-20 01:06:01
316,동아백화점쇼핑점,128.59183,35.86631,27,대구 중구 달구벌대로 2085-0,1004,10018,2023-06-20 01:02:45,2023-06-20 01:06:01
317,대구백화점프라자점,128.60634,35.855793,27,대구 중구 명덕로 333-0,1004,10018,2023-06-20 01:02:45,2023-06-20 01:06:02
318,대구백화점본점 폐점,128.59607,35.869507,27,대구 중구 동성로 30-0,1004,10018,2023-06-20 01:02:45,2023-06-20 01:06:02
319,동아아울렛강북점,128.54901,35.932995,27,대구 북구 칠곡중앙대로 416-0,1004,10018,2023-06-20 01:02:45,2023-06-20 01:06:02
320,롯데아울렛이시아폴리스점,128.63736,35.921547,27,대구 동구 팔공로49길 16-0,1004,10019,2023-06-20 01:02:45,2023-06-20 01:06:03
321,모다아울렛대구점,128.49138,35.83585,27,대구 달서구 달서대로 411-0,1004,10019,2023-06-20 01:02:45,2023-06-20 01:06:03
322,현대시티아울렛대구점,128.62657,35.870754,27,대구 동구 동대구로 454-0,1004,10019,2023-06-20 01:02:46,2023-06-20 01:06:04
323,롯데아울렛대구율하점,128.69333,35.868397,27,대구 동구 안심로 80-0,1004,10019,2023-06-20 01:02:46,2023-06-20 01:06:04
324,퀸스로드,128.5451,35.861706,27,대구 서구 평리로35길 18-17,1004,10019,2023-06-20 01:02:46,2023-06-20 01:06:04
325,광장코아,128.55147,35.856148,27,대구 서구 달구벌대로 1703-0,1004,10019,2023-06-20 01:02:46,2023-06-20 01:06:05
326,NC아울렛엑스코점,128.61035,35.905212,27,대구 북구 유통단지로14길 22-0,1004,10019,2023-06-20 01:02:46,2023-06-20 01:06:05
327,세븐밸리,128.56029,35.94414,27,대구 북구 동암로 90-0,1004,10019,2023-06-20 01:02:46,2023-06-20 01:06:06
328,동아아울렛강북점,128.54901,35.932995,27,대구 북구 칠곡중앙대로 416-0,1004,10019,2023-06-20 01:02:46,2023-06-20 01:06:06
329,메트로프라자,128.5965,35.864933,27,대구광역시 중구 봉산동 137-2,1004,10019,2023-06-20 01:02:46,2023-06-20 01:28:20
330,스펙트럼시티,128.58978,35.885227,27,대구 북구 침산로 93-0,1004,10019,2023-06-20 01:02:46,2023-06-20 01:06:07
331,대암프라이빗,128.59457,35.86859,27,대구 중구 동성로 17-0,1004,10019,2023-06-20 01:02:46,2023-06-20 01:06:08
332,네오시티프라자칠곡점,128.54889,35.932278,27,대구 북구 칠곡중앙대로 412-0,1004,10019,2023-06-20 01:02:46,2023-06-20 01:06:08
333,동성로스파크몰,128.59834,35.869026,27,대구 중구 동성로3길 84-0,1004,10019,2023-06-20 01:02:46,2023-06-20 01:06:08
334,스타디움몰,128.68733,35.83166,27,대구 수성구 유니버시아드로 140-0,1004,10019,2023-06-20 01:02:46,2023-06-20 01:06:09
335,자이유,128.59729,35.866932,27,대구 중구 동성로3길 35-0,1004,10019,2023-06-20 01:02:46,2023-06-20 01:06:09
336,반야월종합쇼핑,128.70242,35.87236,27,대구 동구 율하동로 143-0,1004,10019,2023-06-20 01:02:46,2023-06-20 01:06:10
337,반달스퀘어,128.5928,35.8663,27,대구 중구 달구벌대로 2095-0,1004,10019,2023-06-20 01:02:46,2023-06-20 01:06:10
338,칼라스퀘어,128.68733,35.83166,27,대구 수성구 유니버시아드로 140-0,1004,10019,2023-06-20 01:02:46,2023-06-20 01:06:11
339,서문시장,128.58076,35.868893,27,대구 중구 큰장로26길 45-0,1004,10020,2023-06-20 01:02:46,2023-06-20 01:06:11
340,대구농수산물도매시장,128.54303,35.902607,27,대구 북구 매천로18길 34-0,1004,10020,2023-06-20 01:02:46,2023-06-20 01:06:12
341,칠성시장,128.60458,35.87644,27,대구 북구 칠성시장로 28-0,1004,10020,2023-06-20 01:02:46,2023-06-20 01:06:12
342,서문시장2지구종합상가,128.57953,35.86881,27,대구 중구 큰장로26길 25-0,1004,10020,2023-06-20 01:02:47,2023-06-20 01:06:12
343,서남시장,128.54591,35.853825,27,대구 달서구 달구벌대로 1643-0,1004,10020,2023-06-20 01:02:47,2023-06-20 01:06:13
344,봉덕신시장,128.60342,35.845337,27,대구 남구 봉덕로27길 16-23,1004,10020,2023-06-20 01:02:47,2023-06-20 01:06:13
345,방촌종합시장,128.6644,35.881325,27,대구 동구 동촌로46길 2-0,1004,10020,2023-06-20 01:02:47,2023-06-20 01:06:14
346,불로전통시장,128.64195,35.910393,27,대구 동구 팔공로26길 9-1,1004,10020,2023-06-20 01:02:47,2023-06-20 01:06:14
347,대구광역시수산물도매시장,128.54008,35.902607,27,대구 북구 매천로 63-0,1004,10020,2023-06-20 01:02:47,2023-06-20 01:06:15
348,관문시장,128.55936,35.835545,27,대구 남구 관문시장2길 43-0,1004,10020,2023-06-20 01:02:47,2023-06-20 01:06:15
349,동구시장,128.63957,35.874054,27,대구 동구 효목로 8-0,1004,10020,2023-06-20 01:02:47,2023-06-20 01:06:15
350,와룡시장,128.49959,35.856236,27,대구 달서구 성서서로 347-1,1004,10020,2023-06-20 01:02:47,2023-06-20 01:06:16
351,평화시장,128.61922,35.883068,27,대구 동구 아양로9길 10-0,1004,10020,2023-06-20 01:02:47,2023-06-20 01:06:16
352,현풍백년도깨비시장,128.44235,35.694363,27,대구 달성군 비슬로130길 53-1,1004,10020,2023-06-20 01:02:47,2023-06-20 01:06:17
353,성당시장,128.57315,35.850376,27,대구 남구 성당로 196-0,1004,10020,2023-06-20 01:02:47,2023-06-20 01:06:17
354,팔달시장,128.57072,35.88904,27,대구 북구 팔달로37길 11-0,1004,10020,2023-06-20 01:02:47,2023-06-20 01:06:18
355,월배시장,128.5274,35.814087,27,대구 달서구 월배로24길 13-0,1004,10020,2023-06-20 01:02:47,2023-06-20 01:06:18
356,대명시장,128.57718,35.858402,27,대구 남구 명덕로 60-0,1004,10020,2023-06-20 01:02:47,2023-06-20 01:06:18
357,대평리시장,128.55893,35.878082,27,대구 서구 문화로49길 25-0,1004,10020,2023-06-20 01:02:47,2023-06-20 01:06:19
358,수성시장,128.61696,35.85566,27,대구 수성구 들안로 285-57,1004,10020,2023-06-20 01:02:47,2023-06-20 01:06:19
359,서부시장,128.57178,35.87431,27,대구 서구 달서로28길 6-7,1004,10020,2023-06-20 01:02:47,2023-06-20 01:06:20
360,목련시장,128.63184,35.820805,27,대구 수성구 용학로42길 9-0,1004,10020,2023-06-20 01:02:47,2023-06-20 01:06:20
361,반야월종합시장,128.70303,35.8724,27,대구 동구 율하동로 144-0,1004,10020,2023-06-20 01:02:47,2023-06-20 01:06:21
362,번개시장,128.59747,35.87522,27,대구 중구 태평로 177-2,1004,10020,2023-06-20 01:02:48,2023-06-20 01:06:21
363,효목시장,128.6485,35.879704,27,대구 동구 효동로15길 0-0,1004,10020,2023-06-20 01:02:48,2023-06-20 01:06:22
364,남문시장,128.59196,35.861057,27,대구 중구 명륜로 70-0,1004,10020,2023-06-20 01:02:48,2023-06-20 01:06:22
365,달서시장,128.54424,35.840195,27,대구 달서구 당산로 35-0,1004,10020,2023-06-20 01:02:48,2023-06-20 01:06:22
366,칠곡시장,128.55139,35.94294,27,대구 북구 칠곡중앙대로 530-3,1004,10020,2023-06-20 01:02:48,2023-06-20 01:06:23
367,산격종합시장,128.61035,35.898617,27,대구 북구 대동로1길 34-0,1004,10020,2023-06-20 01:02:48,2023-06-20 01:06:23
368,동대구시장,128.60909,35.881077,27,대구 북구 대현로20길 30-0,1004,10020,2023-06-20 01:02:48,2023-06-20 01:06:24
369,신매시장,128.70909,35.837753,27,대구 수성구 신매로 94-0,1004,10020,2023-06-20 01:02:48,2023-06-20 01:06:24
370,대동종합시장,128.5378,35.811672,27,대구 달서구 상원로 22-24,1004,10020,2023-06-20 01:02:48,2023-06-20 01:06:25
371,관음시장,128.54721,35.944904,27,대구 북구 관음중앙로28길 1-0,1004,10020,2023-06-20 01:02:48,2023-06-20 01:06:25
372,별별상상칠성야시장,128.60587,35.87611,27,대구광역시 북구 칠성동1가 276-83,1004,10020,2023-06-20 01:02:48,2023-06-20 01:06:26
373,서문시장5지구,128.57848,35.86808,27,대구 중구 큰장로26길 6-0,1004,10020,2023-06-20 01:02:48,2023-06-20 01:06:26
374,화원전통시장,128.49974,35.80125,27,대구 달성군 비슬로512길 66-0,1004,10020,2023-06-20 01:02:48,2023-06-20 01:06:26
375,황금시장,128.61995,35.848408,27,대구 수성구 청솔로 19-0,1004,10020,2023-06-20 01:02:48,2023-06-20 01:06:27
376,원대신시장,128.5748,35.885536,27,대구 서구 달서로54길 6-0,1004,10020,2023-06-20 01:02:48,2023-06-20 01:06:27
377,청구시장,128.64409,35.864803,27,대구 수성구 만촌로 66-0,1004,10020,2023-06-20 01:02:48,2023-06-20 01:06:28
378,공항시장,128.63821,35.89635,27,대구 동구 해동로3길 6-0,1004,10020,2023-06-20 01:02:48,2023-06-20 01:06:28
379,송라시장,128.61546,35.874653,27,대구 동구 동부로5길 14-0,1004,10020,2023-06-20 01:02:48,2023-06-20 01:06:29
380,대구중앙청과,128.54303,35.902607,27,대구 북구 매천로18길 34-0,1004,10020,2023-06-20 01:02:48,2023-06-20 01:06:29
381,방천시장,128.60606,35.86224,27,대구 중구 달구벌대로 2222-0,1004,10020,2023-06-20 01:02:48,2023-06-20 01:06:30
382,교동시장,128.59679,35.87326,27,대구 중구 교동길 40-0,1004,10020,2023-06-20 01:02:48,2023-06-20 01:06:30
383,새길시장,128.57187,35.864613,27,대구 서구 달서로4길 17-23,1004,10020,2023-06-20 01:02:49,2023-06-20 01:06:30
384,이현시장,128.55063,35.87694,27,대구 서구 문화로33길 24-0,1004,10020,2023-06-20 01:02:49,2023-06-20 01:06:31
385,상동시장,128.60931,35.83505,27,대구 수성구 상화로5길 13-3,1004,10020,2023-06-20 01:02:49,2023-06-20 01:06:31
386,두류종합시장,128.54515,35.8455,27,대구 달서구 당산동길 9-0,1004,10020,2023-06-20 01:02:49,2023-06-20 01:06:32
387,영선시장,128.5909,35.852554,27,대구 남구 중앙대로 216-0,1004,10020,2023-06-20 01:02:49,2023-06-20 01:06:32
388,신평리시장,128.56068,35.86811,27,대구 서구 국채보상로52길 33-0,1004,10020,2023-06-20 01:02:49,2023-06-20 01:06:32
389,원고개시장,128.56882,35.880013,27,대구 서구 북비산로65길 3-0,1004,10020,2023-06-20 01:02:49,2023-06-20 01:06:33
390,서대구시장,128.5707,35.8606,27,대구 달서구 명덕로2길 30-0,1004,10020,2023-06-20 01:02:49,2023-06-20 01:06:33
